resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,upload_id,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,,,,,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,13006.8,4043,4348,5.6,Run,Run,,Garmin Forerunner 55,17660695913,2026-03-09T14:03:00Z,2026-03-09T10:03:00Z,(GMT-05:00) America/New_York,-14400,,,,0,9,1,3,0,"{'id': 'a17660695913', 'summary_polyline': 'ypjqD|klmNe@`@s@NkAf@kBl@sAh@aCz@}ElBsAf@wBh@aC~@cBh@QTBVPf@DRADIN]Vi@Tg@N_DhAaDrAyCzA]H{@Zu@HcA`@o@Xm@Ra@Tk@Na@PqA`@c@TDAOl@gAn@eAVg@Tc@Da@TQNo@\\oC~@a@Ri@Js@^o@Vi@L}@b@M@yCnAmDlAeC`A{@Zg@NuBv@mAj@aAZuFxBaCz@}H~C_Bf@u@^mIfDwEzAsDvAsAn@y@Xc@JsAh@iExAm@Na@V?f@Bj@BtCBjAAzACf@SLqCDc@HCBI`@FxGApEMTW@m@@qAF]HELD`CF~E?vFDjCGTwJnEcAh@aIjDOJmCfAaBt@e@Pq@Nc@RmAXg@R_EpAmAh@MXE^h@`ATp@Rr@SJBLCBGBI@MJWBMFVMIuB_@i@QKg@?SBc@LiB|@eALaAb@G@?A{Ax@i@RkBx@qBr@e@TKBGEw@}Cq@{Ao@}BWkBMcBESOg@_@k@yA{Aa@q@Oe@m@aCUu@Qy@WuAm@yBKk@@ENKz@[TWT_@@ELKJ_@BEn@[lBq@rH{CvGeCzD}AxEsBlAu@n@e@|AuAv@a@r@g@~A{@zCaAnBu@hDeA~Ao@vBq@fC}@z@Yt@SfAg@nDsAjEuAjE}ArAk@tBm@vEaBtIgDbA]|Ao@\\U`@Qn@UfAYfA_@lAg@l@[vBy@j@OvDyA`Ac@b@MfDqAzAi@`Ac@vAg@fCeA`@GfAe@zBu@fFsBvAe@|CkAt@[xAg@|@a@TGh@Eb@Oj@[`A_@HFRFTGrBy@xAe@n@]l@IfAo@|Aq@pAa@pAi@~CgAf@a@h@QxD{A|@YzB_Az@UdA]l@YhA]dBs@r@Wl@[VGrBy@pBq@|DaBhDqAl@YjAe@nAa@b@MtAe@T?MAQIUY@KFE@GDPi@TMDCAM]@SCKB]JS?CIQGKE?@C', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[29.222696, -81.005589]","[29.222585, -81.005181]",,3.217,4.1,78.9,FALSE,FALSE,FALSE,7.3,4.1,18759036113,18759036113,stripped_garmin_ping_544212442524,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,1609.4,600,600,0,Run,Run,,17625630306,2026-03-06T15:22:19Z,2026-03-06T10:22:19Z,(GMT-05:00) America/New_York,-18000,,,,0,1,0,1,0,"{'id': 'a17625630306', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g17246920,[],2.682,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,7413.7,2203,2396,0,Run,Run,,Garmin Forerunner 55,17625617304,2026-03-06T13:41:56Z,2026-03-06T08:41:56Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,1,7,0,5,0,"{'id': 'a17625617304', 'summary_polyline': 'gsazFnimfOVATMPUHYBO?YIYGGQMSCS?y@FQAsADYDWVCHEd@BXHVFHPJZFf@IpCKHAPINMFMDS?YGa@IQQM_@EmAJaBFSBOFONGVCr@BLLRFDRHJ?`AIh@Bb@ITAJEZCVQHQBW?WM_@QOQEcERf@Cq@DIBIFMTEX?ZBJLTPLR@zDQRERSJa@Aa@M]OMSE_ERYFQTG^@`@LXTPP@`ESNEPSHQ@UAWGUMQKEQCgERQHQVE\\@\\NZLJHBP@pDQm@BF?C?@JAKp@EREHGLSD[C_@KYMKIES?aEPSHKLGRCTBZFRLNPFrEQPIJOFSBUCYGQOQQGqEPQHKLIRCTBVFTLNNHP?|DOPELKHQF_@CWGUOOQIgEPl@CK??M@Lk@BSHGFMVCZBVBJLPPJPBnDQZCLGLODSBUCWIUOOGESA_ENYJKNGTAR@TFTJNXJbEQPCNKJQF_@AUO_@OMICSAcEROHMPERA\\F\\LPPHP@xDQ}@DbAERGLOFMBW?YCMOWIGUEcEPODURGRCVBTHTLPPFP?tDQPCTSHS@a@CWEKOOGEQCcEPI@OHKNGRCTBRFTJNPHP@xDQPCNKJOFa@AWCKMUOKKCaEPl@Eq@DSBIFQXCN?\\FXFHFHRHtESTOJSDYAWCKKUOMSCcEPQDOLGNER?VBRHRNLRDpEUTOHSBU?YIWMQGESCaEPQBMJKPET?\\DRJPNJRB`EQTIJIFOF_@E_@OYKGUEkERh@EC@?U@Tg@BKDORELCN@^BLNVJFRBhESVOHODS@SCSEOIMKIWEgEPF?r@E{@DKDMJM^Ab@J\\HJHFVBfESuBJ', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.137325, -85.106315]","[41.137681, -85.106277]",,3.365,8.52,87.3,FALSE,FALSE,FALSE,233.3,233.1,18723591196,18723591196,stripped_garmin_ping_543047318257,FALSE,1,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,3250.6,917,1144,18.1,Run,Run,,Garmin Forerunner 55,17625611655,2026-03-06T13:12:34Z,2026-03-06T08:12:34Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,4,0,8,0,"{'id': 'a17625611655', 'summary_polyline': 'osazF`jmfOi@AOTC`@?n@ANy@vAs@x@eAr@a@Rc@PKJK^UPGReAAAHMNo@TCBK^Eh@Er@GtCDn@\\~@FH\\NlCh@`@Vl@p@Zb@Zx@p@|BLjAAjACr@E`@e@xAYh@i@l@i@d@[\\i@r@i@rAGfBFr@Pt@BT?r@CXMn@AVNNb@Vl@ZjBv@|C|A`DpAj@ZE?EDiD_Ba@Oa@KwAy@_Bo@iAq@_Ao@CEAWLu@Bo@IaAWmAAu@H_BNk@`@a@d@k@rAiAx@iATk@Nq@BWDs@CiAG{@Oy@a@sA{@yAo@m@a@SwB_@e@QKI[e@McAA_ADkAJsAASLs@^Qv@Kr@U^a@Tm@TQHAp@[xBiB`@u@Vq@@gA', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.13737, -85.106409]","[41.137663, -85.106514]",,3.545,4.3,80.3,FALSE,FALSE,FALSE,244,233.2,18723585659,18723585659,stripped_garmin_ping_543047193764,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning run,1126.5,300,300,0,Run,Run,,17614857597,2026-03-05T16:27:33Z,2026-03-05T11:27:33Z,(GMT-05:00) America/New_York,-18000,,,,0,1,0,1,0,"{'id': 'a17614857597', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g27509433,[],3.755,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,8580.9,2464,3422,36.1,Run,Run,,Garmin Forerunner 55,17614831401,2026-03-05T13:58:13Z,2026-03-05T08:58:13Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,1,8,0,2,0,"{'id': 'a17614831401', 'summary_polyline': 'qa}yF~slfOIc@KOIAUBa@E{AJi@Te@Do@E]c@]Ka@H]CWa@Qi@M}@Ey@SYUE{@Pk@F_@sAMIQEC@CD?`@D^Br@F^DLFBPE@C?c@IyBGKIEI@KDKPHbBTz@B?N?DMCkBC_@EWCCY?KNN~A?t@HPD@NAFG@GEs@?o@GcAEIWDYXEXP`AASBIGbBHA^?nAK`A?LZBx@@FHHJ@f@Aj@N`AGXH`@p@D?fAOn@YrAEZLd@AfABp@EXGJ@`@d@HCf@i@l@]v@Wv@KLKF]IkD?{CF_@FEL_@@oABE`@C`BEfDAbBEHBLJHAz@Gz@OhA?^GzEKHB@L@p@Jp@LtGFZD@\\B^F^PNNZh@XbAFz@Br@?|DHdDRr@Th@b@h@d@T`@@^NDp@@vA?x@BtBD|G@p@FH\\@zBQhBGf@@~FUfAAzA@dAIjCIdCAtCKvHOp@D`@HF@bBQrA?pAIn@?jBIhEGd@Dr@AR@h@V\\Cx@Kb@Ar@DjBa@v@Cf@AnA@fAH|@@bAX@FNnQEFsBD_@DiB?_DLaB@mADu@?eBFi@?aAHc@EiC@oCDqBJoB@WA?CYN?rBA`@CFEBK@aBJk@G_Bo@m@MmCUm@?sCNuAOc@Kg@SQKk@c@_@]MQ[yACAq@Fq@C_CFeBHwD@{@Hs@Bc@?QIAGGaAQ_JCiFEy@?gBGqAEIE?kAZsAFg@?g@Ek@KaAe@g@G{A@YDqCA_AB}CLqCHUQGo@GaD@m@I?QDOAc@[_Aa@KIYi@GOKq@GaBQaBCgA', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.114018, -85.102879]","[41.111933, -85.102938]",,3.483,4.4,80.3,FALSE,FALSE,FALSE,246.4,229.3,18712761214,18712761214,stripped_garmin_ping_542684043543,FALSE,1,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,14563.9,4043,4587,44,Run,Run,,Garmin Forerunner 55,17601275931,2026-03-04T13:16:55Z,2026-03-04T08:16:55Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,3,7,0,4,0,"{'id': 'a17601275931', 'summary_polyline': 'oc~yFvumfOnBh@zDzAd@T|Bv@\\PnAx@v@TnAj@Xd@\\`@j@Tl@d@ZRtEjBZFIs@BGJGpCnAZ\\Gn@QlAS~BIh@]dA?`@TZnAXp@VR^Nr@Fx@Gp@_@zA?LBBr@Pv@XvA\\l@Zf@LLBf@GhDZ~ACjANRMf@MJDfESbC@nCK|EAx@IdA@GFt@EhA?zBQlC@tDIb@Ex@DpAApBKrDKdF@bGUJ@@BC@zBGvAMdADrAQjA@~@EnABdGWxBBhBKhBAvCMpABLJX?hAMlESnA@x@CFHDv@AdBBvFDhAAjAMZG@}BFaE?Y_@_B`@K?kA{AOa@IEyA@c@Dc@GuBBi@C@Ca@HoEXYCcAJgAD_AGqCHSBy@PaBLu@CoANmA?K?AES?kDF]FMAc@Jc@Bu@\\c@JiGF}APu@?SBc@RQh@Ef@IBYMg@q@eDkDcA_@oDqDo@_@Wc@_AaAa@Kg@AaCJ{DBo@DcB@_AFiC@oBHaAPk@Mg@CqADeDYaA@w@_@eCu@wBgA_@EoA@_AVqBXk@k@IAMQUs@Uc@[My@Gu@?g@Iq@[GGGOMMABAMKSa@GSIWe@W[a@QYq@[Wi@q@_@[g@Um@g@i@WQYQg@[LUQ[c@Aa@Te@b@qAbAaAFs@d@_D@aCKSg@Qc@Wo@Ue@W{DuAcCgAm@a@kAmAeAMe@Qs@c@_A[gAu@]OoAUOk@ImAMo@Yc@_@MSj@Wf@_Aj@k@Rc@VSVSd@]f@k@ZcBNi@Ak@S_@D_@Ze@TuATqBSiAAg@Sa@e@KUKu@WcLGk@Qy@Yg@kBiBi@Ok@]_@m@Is@?u@KScEXmAFUBi@X{B\\aBEw@NGNCN@p@Ij@YTi@HS`@Ct@?nBNnJDtF@^Ht@BlADZJ\\z@rAP`@`A`D^vA^~@fAvAVRvAn@zEvAzAh@jGfCbDfAx\\nMpE~A|@`@bEvAfDvA~A`AdEjB~BtARF^GVa@Fe@?kAFiFHeA\\eAdBwDPg@Hc@AEGE_@?US_@w@e@Ui@cAe@_@_@i@o@[s@k@a@UOOWk@MK_@J_@c@Me@HWVe@Rs@V_@VOXg@n@sDDs@Cs@@o@WWwEiBmAa@u@a@y@YIJUfAGDe@Fi@S[e@Mk@Dc@Vc@XErAd@jBb@h@REACK', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119447, -85.108279]","[41.119423, -85.10804]",,3.602,8.28,80.6,FALSE,FALSE,FALSE,243.4,227.1,18699185883,18699185883,stripped_garmin_ping_542260438351,FALSE,1,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Ride,26071.4,3900,3900,0,Ride,Ride,10,17589648678,2026-03-03T13:43:00Z,2026-03-03T08:43:00Z,(GMT-05:00) America/New_York,-18000,,,,0,0,0,1,0,"{'id': 'a17589648678', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,,[],6.685,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Horizon League Indoor 2026,5000,928,928,0,Run,Run,,17570629072,2026-03-01T22:22:14Z,2026-03-01T17:22:14Z,(GMT-05:00) America/New_York,-18000,,,,0,16,0,1,0,"{'id': 'a17570629072', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g21363227,[],5.388,,0,FALSE,FALSE,FALSE,,,FALSE,0,1,FALSE,,,,,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Afternoon Run,2711.2,1015,1280,16.4,Run,Run,,Garmin Forerunner 55,17569170503,2026-03-01T18:50:07Z,2026-03-01T13:50:07Z,(GMT-05:00) America/New_York,-18000,,,,0,2,0,2,0,"{'id': 'a17569170503', 'summary_polyline': '{_|yFhkfkN]FUOUESOMC?J_AjDYx@EBQ?w@fBg@hBMvADr@Ex@FdBKp@K\\IHkBNC@S^I`@U`BCn@BdDN@h@C~BAjB@jBAn@DTGEoDGgCB_AYB[Ai@Fe@Ee@@[Mq@Ck@BB@_@AMCH_@V[`@gABc@DeBTc@TChB?d@Av@G@EFa@Cq@Mc@]Cc@Be@JYCa@?c@FGf@BjA@FRPpAI~ABDCJO?_ACq@EQSCY@MCi@FYAs@F_@L?jBHXl@@dAG|@A\\S@MA}@Go@CAYCc@@e@JeAAWAEODe@Xq@\\S^It@?b@J`@RNJZJJ?DABWKA', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.108629, -80.647082]","[41.108688, -80.648436]",,2.671,4.25,78,FALSE,FALSE,FALSE,301.7,289.2,18666962109,18666962109,stripped_garmin_ping_541161896636,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,2969.2,939,939,18.2,Run,Run,,Garmin Forerunner 55,17565234598,2026-03-01T13:33:22Z,2026-03-01T08:33:22Z,(GMT-05:00) America/New_York,-18000,,,,0,1,0,2,0,"{'id': 'a17565234598', 'summary_polyline': 'glqzF`aykNHXFv@Jb@@XCJDLB^EZWPCVZZXd@hAEX@LFB`@EhEEp@Kd@YV]bBIh@Aj@CP@~@Id@Yl@Gn@D~FSnAeA|JInAFyAFaAHs@Jc@XuDZeCB_AEw@@o@Dk@Ao@@S^wAD[?mAFq@XuANe@\\a@CoDF_BC]WCsAB[[GqADiCMcEN]VgAHK^AdAA|CF^J@DBLGj@Yf@e@\\AFD`BPPd@DBDNj@ApAFjAOVWD}AKw@JyBFWAGICMGuCEOECi@GO]@QBC`@@XE@GCiAM_BWGQWCgBDa@DCXE^RDb@@`BEfBGJ', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.218129, -80.74272]","[41.218065, -80.742546]",,3.162,4.3,79.8,FALSE,FALSE,FALSE,280.8,265.3,18662980156,18662980156,stripped_garmin_ping_541061708971,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Evening Run,2914.1,901,934,21.1,Run,Run,,Garmin Forerunner 55,17558887287,2026-03-01T00:05:53Z,2026-02-28T19:05:53Z,(GMT-05:00) America/New_York,-18000,,,,0,2,0,2,0,"{'id': 'a17558887287', 'summary_polyline': 'oj|yFtdfkNaAq@{@Wa@C_@@c@Dg@KoA@aBCc@Dq@?mANeBBgAAs@D_CCcBKeADkAACHA`@Bl@DlFEdCDlAEhDBfBGXFdA@xBAp@BFF?VAjAAd@En@Ch@@vACOJkBN_@Ag@Dk@DE@iA?MCU]Ga@Aq@Fm@?s@A_A@eAEy@BgACqB?s@AYBq@Ei@B_A@iHDGfAMp@F~@C|AFt@?l@BzDCvBKp@Bh@CJBzAI~@Bd@?p@Gd@RPCd@@r@Nv@l@h@f@lAl@rBzA`@VPD`@R`@X', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.110329, -80.646026]","[41.108534, -80.647146]",,3.234,5.029,79.4,FALSE,FALSE,FALSE,318.5,294.3,18656541948,18656541948,stripped_garmin_ping_540852260526,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Afternoon Run,2936.7,833,1104,21.2,Run,Run,,Garmin Forerunner 55,17557863534,2026-02-28T21:31:38Z,2026-02-28T16:31:38Z,(GMT-05:00) America/New_York,-18000,,,,1,2,0,1,0,"{'id': 'a17557863534', 'summary_polyline': 'ib|yFjjfkNq@]cAgAUQc@QO?]Im@g@wAu@yBGYWc@HM@g@AYIgBPkAAy@Pw@D_A?qDFy@E}ECMCQBJbCCnCFhC?`GExID`A|@O|@GxDBrBEd@@t@C\\BBCMwCCoAAwHDgBAoAGkB?s@B{DVOh@@jAKdB@fACvAFb@CfADj@Fb@Lh@XjA~@|@\\~A`Ab@^hAn@RPv@b@LZg@t@i@~@?FFPTd@GDFW_@`@B_@DJIGAIBk@Tq@TuA@QEUEK', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.10901, -80.646934]","[41.108517, -80.647054]",,3.525,4.625,79.4,FALSE,FALSE,FALSE,318.2,293.6,18655506014,18655506014,stripped_garmin_ping_540811197450,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,3261.5,929,929,12.4,Run,Run,,Garmin Forerunner 55,17553040325,2026-02-28T13:46:03Z,2026-02-28T08:46:03Z,(GMT-05:00) America/New_York,-18000,,,,0,1,0,1,0,"{'id': 'a17553040325', 'summary_polyline': 'ikqzFp`ykNBp@NlAQ|@C\\Cf@Fp@TZJBjA?LBR`@Kn@Ep@DtAKpBQv@_@`CMfBMn@Ur@CZ@zDAlAMn@SzB{@xHEdBAjBDnDFVXf@d@j@p@hBVxAZRb@JjAJf@HxA\\pALzCb@vB`@jAL\\GVGfAg@~A_AXc@Hq@RsCLaAN_C^aCPsBNsA\\wD?s@LoB^aDB[Ci@GQk@G[M[SU]a@Wg@k@c@_@u@Yo@_@c@M}@Oy@]s@]_@WyAuAQ]YiAYc@YQQg@UcASi@_@oBUa@AQ@oACgA?u@AOQ_@cAEq@IeALiAOs@BGECW', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.217977, -80.742646]","[41.218024, -80.742869]",,3.511,4.08,80,FALSE,FALSE,FALSE,275.6,262.9,18650646335,18650646335,stripped_garmin_ping_540676015743,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Afternoon Run,1045.8,514,547,0,Run,Run,,Garmin Forerunner 55,17545319683,2026-02-27T20:37:42Z,2026-02-27T15:37:42Z,(GMT-05:00) America/Atikokan,-18000,,,,0,0,0,1,0,"{'id': 'a17545319683', 'summary_polyline': '', 'resource_state': 2}",TRUE,FALSE,FALSE,FALSE,everyone,FALSE,[],[],,2.035,6.333,67.6,FALSE,FALSE,FALSE,0,0,18642858312,18642858312,stripped_garmin_ping_540401572744,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Afternoon Run,8501.6,2592,2701,74,Run,Run,,Garmin Forerunner 55,17545223944,2026-02-27T19:45:14Z,2026-02-27T14:45:14Z,(GMT-05:00) America/New_York,-18000,,,,0,3,0,4,0,"{'id': 'a17545223944', 'summary_polyline': 'q~{yFvlfkNT?h@^VHb@RT@`@PLVFp@?PWvACZU~@Yp@]\\KZ_@`BKv@Gz@LPZBf@NP@bAh@RR`@N\\^p@j@tA~@X`@dAh@d@\\`@N`@^b@h@t@f@j@n@~C|Bp@`@^R\\Xf@Rf@d@j@\\f@n@JTh@`Bd@dAz@dC@LQhAGlAGOE\\DxAHjA?`A@\\AtB@pAAvBI~@DPH`ABnFKr@Qh@?jCEFGTYN]Di@@WDWGW@k@Gk@Ag@@CB]DeADg@I[Bk@G[BCGDCOKa@AiA]@ML?PJVFZRP@PDF?JON@NKn@JzBA`AHdAG\\EzA@h@AXF@BB`@?xA@|AItADtAA|BBnBEpAF`BA~CIv@BvAAj@PrBAdAQg@Dg@GkB@qBEmABUAs@BcBCoA?gEBaB?s@C_@DqDEoBFeAEoEDwEAu@Ec@Dw@?]Fw@@w@I{@CaABs@@gFL]Da@Iq@Gs@c@{AcBwEKKIAc@gAgAy@KAaAq@u@{@_@Yi@SeB{AyCqBcCmBUKWUmFsDeAm@}@E[I@Q\\gBDaBBORo@bAqA?q@\\S`@aDCK}AcA]a@[e@s@q@EASFc@K{@w@GKYUS?GMc@c@a@Ua@Ic@Pc@FqAl@CJN`A?PE?]COGwAFe@K}BJgA?eAGaB?SAWICEAk@@kBAy@KYCAsB@e@EsBH}C@KBS\\Uh@@^AdCG|AQlAAh@@dAGj@BlAEnCF`C?jCBDbBGPE`@Ar@Hp@Bd@CfCDvAAR@^IBe@EgFCo@AuBBsBE{@Bq@?gDFc@A_ER_@h@GlAAjCMxAHtANf@Cx@LpBbAj@f@lBfARPdAd@`@ZNPZN', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.108419, -80.647317]","[41.108459, -80.647182]",,3.28,4.725,79.6,FALSE,FALSE,FALSE,318.1,255,18642762880,18642762880,stripped_garmin_ping_540398138280,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,11296.2,3034,3409,39.7,Run,Run,,Garmin Forerunner 55,17531565741,2026-02-26T15:15:58Z,2026-02-26T10:15:58Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,1,3,0,1,0,"{'id': 'a17531565741', 'summary_polyline': 'ub}yFvrlfOiAM{@DQBc@PoAFQLEDg@nBAb@Dz@RtDC~@Gd@Qt@Uf@g@TK`@YbBs@fBSfBW`AUl@[r@m@RSb@Mn@Yv@S~@AnAGt@UfAa@rAGLc@Ta@DOTI|@Sh@DZVRd@LRERf@ZZj@Vv@j@n@`@TZz@|@Td@l@^Vl@\\VZ@FHANo@rAu@jB{@jBMh@CXYvIEb@Y^g@FsBcA{@k@c@KE?UTUn@SFeFuCMDCLBx@ANS^k@f@Wh@Mp@YxCGbBGXa@\\e@Hc@KsAFMCq@YY@E\\Bl@LZ\\R`@XBFFr@Ip@YTgFHCDKd@@hBUjAUv@OZsAVCDG`@?t@A\\O|@q@vBMn@?dDCNIDeAVc@BsAByAEqCUoBe@iAe@c@SeBkA{CmCsDsC{@m@wBaB}@o@oBcAqAgAo@a@i@KM?iAg@OKGKq@QIOi@[wCwA]K_@Cm@YiEyByAm@_Aw@{FyC_DoAqAs@UQYe@Ji@B_AGu@U{@Ck@H{AJo@Zm@l@y@f@i@b@]f@[v@}AHUNw@Dc@@i@Aw@CYKq@]oA_@}@k@cAk@i@a@Yk@OiASs@U]g@U{@Cy@F{AP}BFYZWb@E~AAjAKhAg@`@YNQ`CsBTKn@OxEKfASt@Yt@c@`BoA\\Rv@bAv@jARPb@LDAJYGkAIq@OIIMNaCLG|@j@?JDTG~A?p@?lDD`@Rl@`@h@d@z@~AbFd@hA`@r@\\`@NLlAp@v@ZnFzAlAf@nA^`Bv@jA`@hCbAjA^~Ar@zAf@tDrA`G|BbBv@zBt@hBr@j@V~@Zv@^zAh@d@VfEnAv@\\jDtBp@\\v@TtC~Ad@LHAXUNm@?gEH}CLg@h@uAbB_ELe@GGUA[Gi@eAk@a@c@s@oAmAu@a@q@m@c@Sg@y@SHSEe@k@CW@IR]l@uAp@k@N]Ho@KQ_@_@C]BQVa@h@k@Ti@Dy@Pm@b@cANw@HGx@MVWn@qBH_AJm@b@_B\\aAFy@PY^MVa@Ni@@y@MkHDy@Ty@Ti@`@Mb@@v@Gb@Wj@Ab@Ib@PVCRK\\?`@Il@CTJADQHoBP[FCB?NJV\\@bAE?EEGCAg@P_@@CG', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.114199, -85.10268]","[41.114068, -85.102887]",,3.723,7.26,80.5,FALSE,FALSE,FALSE,245.3,230.9,18629057631,18629057631,stripped_garmin_ping_539939773677,FALSE,1,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,14417.7,4187,4636,51,Run,Run,,Garmin Forerunner 55,17518663994,2026-02-25T13:23:36Z,2026-02-25T08:23:36Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,8,0,5,0,"{'id': 'a17518663994', 'summary_polyline': 'qc~yFnumfOrC~@lEdBVP~Af@^VFlCZzBCb@Q|@Er@HfELZxAlA`@p@\\jABh@Or@@Jf@p@^VtBJr@LXVd@lBhAPDMZI~AUHUWM{@?g@JIFSd@iApFYrB@LPNz@c@p@Nj@d@tA~Aj@`@p@d@~Ap@vAfB`@z@bDjEd@dA\\x@\\lA\\z@p@tBhBbEb@`BFlBElBCh@QlAODkEEqEJYN_@b@q@BQJFdCFr@V`A`AtCLr@D`AAx@c@vCEz@N|FDhMDbCRXj@d@fClBOf@QbC@x@GrBHbB?rBEtCMxBAl@Gp@UJ{CB]TCLLfCHpHH|BAfBPdBHZR^^vBLJhHKlGHvEGtBO~DAxAEz@GvC@`CKjD@WFWA}@QQU@u@GUUWi@]_@A[QIYFoAAw@U}AEwANsAVsA@c@SXi@FWJ[xAKRg@\\OOqAsDaAaC_@k@Og@U[k@i@cEqDy@}ALY@a@A_D@MJ]^UT]Fc@@u@EyABqBAaCHq@Ri@x@m@d@s@Tg@b@{AAa@}@YiAM_Bw@yBi@o@c@yBsBgAm@gAwAWq@_@iB@s@GoAdAcCNs@VqBD_ANu@@[AgAD_AKiADQO{ACm@Be@GyA?{@K}@}@mC{@kBaAmCiBeEoAwBeEkG}@o@uBiA_@_@aBqBe@[w@Ks@^EICMDg@~A_ITc@h@QxADFFDHCLYNoC`@_AWSy@Qi@[WkCMq@WeAqAa@BYYUi@{@s@Ui@mAqAwCiBWw@ECi@HSSWk@J[Xg@Tu@Z_@f@a@J}@\\qAJaABs@CiAEa@wB}@uAq@mG_Ci@a@g@q@s@e@q@Gy@e@cBm@uA{@cA]U@]SKe@KkB[q@c@Kg@lAi@`@kB~@aA|Ac@Ze@HcBBgAQc@Lk@b@c@NaAFaBUsACc@Ie@e@Uk@KqBIgHIcAScAUc@c@q@gAmAmAS]c@Ww@@{AUKe@CeGN]LY^YN_BRg@@yAG{Ac@SSFEFHdA\\hA?FI\\wA^eAb@a@^CZQR_@B]DCbAI~HOhLa@fLg@rFMxAB~FGrB@RDTlEEt@Wj@}@tAI^@Jh@p@`@Zl@Th@f@z@Nh@b@TJPTzCrAj@hAtAn@`@\\\\`@h@pBXx@F\\Br@CLk@t@Ul@]F', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119456, -85.108233]","[41.119136, -85.106712]",,3.443,7.867,79.9,FALSE,FALSE,FALSE,244.6,228.2,18616102507,18616102507,stripped_garmin_ping_539524781558,FALSE,0,0,FALSE,,,,
