resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,upload_id,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",Strides w/ Marcus,396.3,62,219,0,Run,Run,0,Strava App,12450070133,2024-09-19T12:45:08Z,2024-09-19T08:45:08Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,3,0,1,0,"{'id': 'a12450070133', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,[],[],,6.393,10.282,FALSE,FALSE,FALSE,236,235.9,13273986565,13273986565,D4BA5D89-51D9-4370-BDF8-7EFD9201A173-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",Pre-Meet,8220.8,2341,2341,58.9,Run,Run,0,Strava App,12450025977,2024-09-19T12:04:02Z,2024-09-19T08:04:02Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,2,7,0,3,0,"{'id': 'a12450025977', 'summary_polyline': 'kb_zFtoofOFoB?OCMeAkBCMEA]i@MMCOCAQYe@k@AGUQW]WIKMEMAWJkADK@WKSYOK@GFCNEx@BpBBz@A^D`@\\^d@n@VdADf@@p@K~@Kf@Aj@Kf@Cn@CDGlA@n@BLJLdB^f@@dAVRPFR?JFHp@@b@HT?b@BBBHCL?LDVCj@NDBRARD`@E^DVDLFDFJKH@TJJJNJ`@DfASv@XRERGTOJOJKVg@Zc@`@G`@?RGFKGYUOIOSMIICKSM[YOA]LKCUBWIQ@uAIK@gCYW?eAMEBYGe@CgDc@KI[IEGICEEIYHqC@g@CKe@aAMOYg@[_@O[QUg@y@ECa@g@UKc@c@AUF_ADOBg@?EKMEAUKEBGJKj@BRANBN?vAF\\Cd@Br@FHF@FRPLRZDBDNL^JlACj@G^AVENGd@?VG^Ad@Ij@EjB@NFLX@PJJAjAXR?r@RT@DBJT@RBHj@Hp@AHDX?LBRAPDX?XHX@XHh@?NEXB`@J`@ALFF?VVZHpAOVDRLR@VIb@W^s@d@o@bAELCHEBIAKIOMCU[WUCMLqAHe@HKP@TPb@LL?`@MH@PMDG?]GCe@KS?IC_@@o@PSJMLGJQ`AINOBGCKDKHYBWEgAAECeAEy@MME_AE{AQS?KEQ@k@IS?[EIEU?m@MI?_@UMEOQGODa@AQByA@IAk@QWGWMU[c@IUk@s@AGWWOYECO]_@_@AIe@USWA]BI?[Hi@Be@IIMCOMGBCHIh@A~@DdAAPD~@Ab@@PTNX^V`@FVDBLnA?h@CXStAC`@EP?HKpA@FE\\@VCN?V?RDNFFLFJAd@FVHX@NDJ?PH`APFHBPBVHDdA@VFb@@LDPC\\Bt@JVHh@@XCx@HHN@\\H~@Jb@DDHFVFPJVf@@PE\\IPEVGFOGYB{@Gk@FMA]Bc@AEI@WJSHEHSUgAGC_AKKQAUGQGAKBSR]@UPOEUFe@A_@b@{@XQCW]CQBc@HYQqA?GHORSv@L`@CDCBIMq@KIMEQBWKg@ESKaAIIGMAKGM]DcBBI?WDOAIBWPiA?ONiAAGDe@Ci@EMCYGUUa@g@q@S]B_@CO@]Ea@?QEq@BYCc@@QJe@HGJALJNVQxADNCXBFHL`@VZX^l@JJPXd@j@Zj@DBBHLNFNJP\\t@B^CZ@XGv@BVSxE?nABVJBRIv@Gr@@b@F', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.12223562784493, -85.11845561675727]","[41.120889158919454, -85.11897143907845]",,3.512,5.272,FALSE,FALSE,FALSE,242.9,232.8,13273938924,13273938924,CA91D225-224F-4282-BC19-5EA1341F1E50-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",MLR,12875.4,3856,4190,28.4,Run,Run,2,Garmin Forerunner 735XT,12441674640,2024-09-18T12:22:26Z,2024-09-18T08:22:26Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,2,7,0,3,0,"{'id': 'a12441674640', 'summary_polyline': 'md~yFrkofObAj@RPx@b@xAf@fAr@dAd@b@Tf@A\\_@NkCLeFDe@Pi@n@sAxAoDXg@H?j@v@`@Zf@Ft@BfA\\Vd@Dn@Td@ZR\\Sd@Qb@ApB_@d@?d@Ff@NVPjAf@fBl@p@Xh@Zd@Fh@Kh@LpBJnBI|@VPEJSd@KXCj@?v@G~B@rCEjAGlABb@Ef@?f@Ev@Bf@Ex@FRCbCAdAG~DI\\VXpHAp@Hr@Nj@Zb@pArAXb@`@VlAM|BKvCChAGvCAf@GxEEl@GJDDfB@xCNnE?lBDr@Cp@@p@Gn@?p@F\\?^Gv@H^Bl@C|@VFdFIbA?hABnAMjA@lBAfAGdDDzFS|GIf@EBc@Cs@DMhEZZd@Pp@F?`@Y|@{@b@]|BcCb@Y^MnAT`@V`@PXb@v@`Ct@`Bn@fAxB|FdAvBh@zAp@nAPj@~@rBb@`B|@xBDl@Lr@TlEHn@@n@c@Hy@BCRDb@Tp@jAvCZ`AHr@Bn@E\\Oj@[`AIn@Bp@HXBb@@n@IHa@Re@Ai@Dc@Le@@UTsBVmB\\g@@}Cc@gA_@e@BoB]kCkAkBcAYQ}@c@g@CcA@eAEW@UAFnBKp@Et@FbBAp@M`BKp@CZk@|A?VKjBAbAFxEAr@EFoAYo@Ue@Ii@ByCKsBPqBMYe@Qo@Aq@Iq@Oi@AoJK{FBkBCo@EOw@JUR]Zy@fAWd@[^c@ViBx@eAn@a@^eAn@a@PQAQo@G]YwCAs@?uCAo@Ge@BqBGm@Wi@EqCEw@BmAAg@CECAc@Cg@@aBAwADo@Jg@?mAEwCLyBBe@QwAIe@GmBs@c@G]Ac@OgDcC}@u@aAaA_@YeCeBiBiAa@SeAw@eB}AaAo@_@[{@{@eAs@cCsBaCeBo@a@Qm@e@GmADe@EB{@?oEGu@Ko@Qk@i@uAq@mAq@yAc@yAmA{CoAaCcBoCgCqDaAs@eAm@_@Y}ByB_@U[Og@Ia@RS?Bk@Ns@^yAj@qCPm@X_@f@Id@Bb@HDNCLc@FoAHc@Lm@BGIc@U[{A]YkAUoAM_@U]e@OGYd@eClGY\\][c@We@E[`@Wh@}@|Bo@pAk@tAMHc@UwEwC{@_@g@OK@IH', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.12043636851013, -85.11646315455437]","[41.12138394266367, -85.11671603657305]",,3.339,4.261,83,TRUE,123.1,147,FALSE,TRUE,242.5,227.2,13265037551,13265037551,garmin_ping_371035758110,FALSE,0,0,FALSE
2,"{'id': 60229721, 'resource_state': 1}",CD,3250.3,1152,1171,9.6,Run,Run,0,Garmin Forerunner 35,12433796174,2024-09-17T12:59:00Z,2024-09-17T08:59:00Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,4,0,3,0,"{'id': 'a12433796174', 'summary_polyline': 'sy~yF~tofOm@IuCUAGK?_@Oa@]EMC[Aa@H}BG_@_@w@q@_AgAgB[_@Ye@a@WUYEMCULwA?a@EGMGIAIBINAh@?vAD~@@fBDHNLj@|@Rf@P`A?x@YdCYnD@r@FNHDLDd@FxDr@`@SNCd@A^@d@GjBaBh@Yf@K`@CnDH^AVC~AFLADE@Gi@kAGWIi@EyASiACGOIIKKg@ASJkASIO@gAi@q@QSCWO{@We@Uy@WwBaAo@SOI?Cb@HhC~@hBh@xErB`AV|@\\f@N\\NFFBJKf@BJjA~@p@`@D?sAc@UE', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.12099544145167, -85.11949656531215]","[41.12119643948972, -85.11681016534567]",,2.821,4.258,FALSE,FALSE,FALSE,242.6,232.6,13256658724,13256658724,accepted_tag_from_13256231166.fit,TRUE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",4 x 300m,1134.4,199,385,4.9,Run,Run,0,Garmin Forerunner 735XT,12432664914,2024-09-17T12:50:49Z,2024-09-17T08:50:49Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,2,5,0,1,0,"{'id': 'a12432664914', 'summary_polyline': 'w~~yFrzofOKSrBLz@JdBJrD`@^BZAeIk@gAOi@E{@COCDI', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.12129542976618, -85.1196235511452]","[41.12122024409473, -85.11951383203268]",,5.7,7.052,91.3,TRUE,139.9,156,FALSE,TRUE,239.4,236.1,13255445451,13255445451,garmin_ping_370772554705,FALSE,1,0,FALSE
2,"{'id': 60229721, 'resource_state': 1}",5 x mile ~90 sec. rest,7971.6,1696,2054,51.2,Run,Run,3,Garmin Forerunner 735XT,12432664504,2024-09-17T11:52:37Z,2024-09-17T07:52:37Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,7,0,14,0,"{'id': 'a12432664504', 'summary_polyline': 'kc_zF`qofOJiCAWCUUm@oAcC]i@y@kAcA}@EMAUBURmAEWMQQCQHKPCVAn@DtCHrAX`@^\\V`@J\\Fp@@v@YjBWjCCtBDTHP`@T`@Hz@LlBf@DL^`@f@Fh@Bj@@z@Cj@?rAFdA?lAXxAJd@P^@p@Mx@mA`@[p@KHEN[@KOg@i@o@[[WKIAYDWFS@yAEeE]c@MuAQ}C[qAU[e@JiDIm@u@yAkAcBaBqAeAo@GQ?SRcBCSOKQEMDIPATPrD@t@Lp@RL^^Vb@Rj@Hf@?h@s@zFGr@Er@B^FPJLv@RlATjAJ`@RNZYBT?fBLrAD|@JvAHf@Cb@DVJf@Fd@Ej@@b@Ph@Af@Q~@gA`@Of@I`@U@KQs@e@YUi@Fq@Vm@d@Af@Nj@Bd@CLKBI?IEQEEc@Ic@AoAJg@RILEREr@AHINKH_ANk@AaCUuBKsAQ}BQqB]w@YOKKQEWAYFsBAUUg@]m@oCyDRIUe@k@u@GS?KDg@RiAAWISQGG?MJGHGTAV@|BFt@DnA@HLNn@l@NXNr@Ht@@^Gr@a@|CEr@GjBF^LNx@VxBX^H\\f@d@LlADjAC`AB~@Jd@@d@b@Z~AXj@`@RVd@Dh@IXE@i@H{@FkANe@AG[Ne@Eo@]c@e@Ic@]OCkATi@Fa@Na@Vk@Le@GYc@F}BCa@@QTc@JCd@CHCJK?GKc@sAO_B[QGUOEQLiC`@sCFq@Dy@@c@Kq@Ia@Wg@_AcAGUCw@AqCBw@JYLCLBJNDV@XCpA@XJRp@n@^d@v@tAfAbB^x@Tr@BVAnBGbDAnCHLN@d@O`@ClAD', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.122256414964795, -85.11849006637931]","[41.12096535041928, -85.11959664523602]",,4.7,5.882,88.3,TRUE,153.4,181,FALSE,TRUE,243.1,232.2,13255444912,13255444912,garmin_ping_370772539881,FALSE,0,0,FALSE
2,"{'id': 60229721, 'resource_state': 1}",WU,3214.6,957,973,0,Run,Run,0,Garmin Forerunner 735XT,12432662754,2024-09-17T11:22:22Z,2024-09-17T07:22:22Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,4,0,12,0,"{'id': 'a12432662754', 'summary_polyline': 'qx~yFlaofOmBu@iAm@eA_@{DiAeAg@mBs@kA]wD}AmBi@gBo@aCqAq@a@c@Ge@MaAg@c@MoBc@gA[iAc@eAg@gAq@_@]Yk@_@gA}AwF}@eA@Wz@lARd@`@zAnArDd@bAZ`@bAt@fAl@vA`@jAd@|Bb@fAf@t@X`@T\\ZdBn@dAd@jBl@b@TfAd@fA\\j@^`Bj@nBh@hAn@hAb@tBj@pC|Ad@N', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.120547177270055, -85.1163630746305]","[41.12125385552645, -85.11672584339976]",,3.359,3.991,83.6,TRUE,136.9,160,FALSE,TRUE,233.4,232.6,13255443185,13255443185,garmin_ping_370772493871,FALSE,0,0,FALSE
2,"{'id': 60229721, 'resource_state': 1}",Recovery,9765.9,2800,2800,63.4,Run,Run,0,Strava App,12424098709,2024-09-16T12:20:53Z,2024-09-16T08:20:53Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,6,0,14,0,"{'id': 'a12424098709', 'summary_polyline': 'gz~yFntofOo@CiASIBMIo@G]Qc@_@AO@SAc@FgAAaAc@_AECM[QSUa@ECO[QQ{@sAYYm@c@GK?e@Fm@?QH[CSOO]IKVEd@BjCDZCd@BVAN@JHLNLh@p@P`@Jd@Fx@?VKl@@HIZEn@GZCh@I\\@FGrA@HE^BTDL\\LP?vDp@DBDH@b@FH\\?NDl@C|@HVFXAd@JJAPHNBVE\\?XHPCh@FRBZNRPd@AVI`@ANBVNH@TCj@W\\g@N]Zc@JGlAEFM?IIQUK{@}@e@[O?a@LS?c@EiACeAIMGiBIWIyAOwAIqAO[Im@_@MOGMH{Do@yAgCwDg@s@i@WMQAWFiAF]?Q_@_@O@IHIj@Bn@Ct@L`DDLTTj@|@BNFJLtAAd@a@jCKrAEbCBPFJDBf@LhBTbAVNHDN?LBNJDZ?XFVA~@Db@FPCx@L\\HXGLFz@?f@FJARR\\Pz@?^I~@XZIb@U`@k@N]LQTShAGJK?SCGQMOUa@[GMHU@]N{@FOR?d@ZJFR?d@QVEJIBGCSKKk@Iw@?q@NKB]\\CLCVUp@qATaBG}@GuAQiAGe@IeCSQGEB}AW[Kc@YIKAIB}BBOCy@MQM_@c@{@SSg@s@aA_BUSOWe@QMQAQR_CEKSKKCI@CDGVCd@BVCt@HzAAZBh@BPRVXRZp@L`@J`ACX@HWhBGr@Kz@KjC@VJLLBT@PHd@BVJv@Hv@RHJBd@HFZCXDh@A^FRAZJf@@VHX@BB~A@j@PDNBvADNLRb@VXTLP@ZE^Md@CDC@wAIWFSC{AFIIAO`@w@Ii@EOMMKGSAa@MGKGYIM_AZMLMDWC[HWCWZOLQDc@DOMQYC[Hu@?SOk@BOHWXUb@Jh@AFWCOGUGE[@]GUIU?i@QWAQI_@IIKCSAYLgCT_B?QH]D{@BI?i@OcAQe@[a@][KSC}@De@CG@QG[Ak@@o@Di@DMNOLDV\\AXMbADn@HJb@Vb@d@fBtCX^`@t@Vr@BXEp@B`@I|ABFANBFIn@@f@E`@?^Cn@?VFTDBFCPWlAF^C~F`@PD`ABp@JVCl@Lp@DTILMN}@FkAFM?MEEUByAE{@GaAO[Cu@?kBSi@KaCUmAa@WSEYHo@Ay@Bm@CYw@cB{A_CNLPB\\`@FB|@~ADBXz@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.12054558470845, -85.11644873768091]","[41.121546383947134, -85.11662978678942]",,3.488,4.886,FALSE,FALSE,FALSE,242.9,232.8,13246300644,13246300644,3A9DD2CF-0C12-4AA7-B5C3-E7F6C6151867-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",Long Run,17808.5,4765,4862,131.1,Run,Run,2,Strava App,12416559190,2024-09-15T12:12:50Z,2024-09-15T08:12:50Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,7,2,11,0,"{'id': 'a12416559190', 'summary_polyline': 'uwwzF~fsfOEc@B_BAiAMwDOMcAIEAEQH]@m@HU`@mCZyAHgBDIIc@@YF]Go@BkCC_ADcBCg@DYEQB]CQBkC@wCEa@Fw@ESAiDBo@Ck@B_@EsBBq@Ck@BuCCY@sDCa@DcBIoBBQCaDBa@Ek@B{@EyAFYEaABaAIQF_A@sFCgHG_A@oAD[?mEG}CDe@CaCBu@@{AEsA@_IEcABaBE{CDuDEw@@{BJMR?nC@tDCxEObNEzBK`@DZEf@B`AOr@BNOF{@CiBFy@Cq@?{AB]IuA@oAHWLKpBKlBAf@GbBDj@GbAW^U`A}@t@_@t@Db@Vp@RfCIbDj@x@A`CYnCgAzBYlAHvBx@\\WJe@DyCUmCa@sAc@aAgAkDi@kAkAgDa@aBUeC[UyA?sJJg@EoEJsBC_DL{F@SFeCC}CJy@GgBHwHCm@Ha@GkBH{AE]FiOPkAOeB{@mAcA]e@YO[c@_CwBQ[UOy@aAo@c@cAmAyBoBYe@u@m@sAwAW_@YSuAyAQYgA{@u@cA_AaAgAaA]e@e@[w@cAyAwAyAcBy@w@]e@WOo@{@o@o@g@c@aA[e@FuFGcBHwAEeD@eCF]Dg@Vm@v@Od@QlAA`ADxHEj@Dx@CnADZ?vDEX@|@Db@EfADnD@vNCfADfCAbDBb@DzCEfFDxB@xECx@HdB?pAChCBt@ApB@~IBzAAnFBbDEd@DhACjCFnLCvB?tCDjP?lAELDr@BjCC~@?vCF~AEp@DpACh@@lCDlAE^Dl@ClCDr@B|E?|BCfABjBD^Cj@Df@CZDjAE`@DjBA`CD\\Cn@B`FCh@?j@DXC|BDnCCPB~BCt@DdAAfK@PJVtDMXLZMdC?`AIl@@LHpAMxAB\\JzCCNVHv@At@JlBPfH@nBJn@AHR~@L\\LfAEl@Oh@w@dAURELc@ZE`@c@^S|@MbBAp@Ip@Ar@ShBCz@CvBI~@Q`JEJ@fAWjG@RK|BApCPRZJ|BAd@GdD?vBGx@RXTR\\b@~@FXHHRn@h@fAd@rAT\\z@vBL`@NVZR~BVJCfANv@@LHf@CrEX`AA~@BlDTbAALFx@AjAHhA@x@CRFjAInEAzCBdBIdD@~@IHI@]MUe@aCK]w@eEs@}CAq@]sA]iBWeB?QGg@OYCa@s@{DI_AmA_I_@kAU_@uAgB_@{AQkC@cCC{@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.250598607584834, -85.13963702134788]","[41.25051386654377, -85.13963199220598]",,3.737,5.888,FALSE,FALSE,FALSE,270.3,241.8,13238212951,13238212951,43623A22-4382-4126-9609-043B60FAB058-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",Recovery,10072.3,2683,4021,41.4,Run,Run,2,Strava App,12411801548,2024-09-14T23:04:48Z,2024-09-14T19:04:48Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,2,0,1,0,"{'id': 'a12411801548', 'summary_polyline': 'yn}yFl`lfOTBZETDRGPBvAKfBGvA?`@CBCZ?BCd@DXCVBb@ELBRGJBDChAELB~@Gz@Bt@MJBhAGrB@`BKz@@f@Ld@On@CLE^C`@@bCKd@@x@It@?HDn@IpDKhAAnAIhBBREn@?JEj@?~@GPDREjB?d@Ed@?NBXKb@BNEXBPCZDDChAGNDh@Gz@?XG\\Bh@Gl@@ZGlA@fAIxC?b@ErAf@b@c@PIv@ANDrDUlAEHBtDOlA@`AER@fAIh@BnDQhB?`@E\\Q^N\\C`DA|@Kv@CJ?XJZGBGGYDO\\ADCnCEnCOpCA@EMKOJsGPqC@WACED_@Gw@?q@GQSQGUDWCS@e@GiA?mBAQ@GCa@?{ACO?u@Ca@@gAGa@Dy@EqA@KCG?Q@sAEe@AsA@c@?OEGGCg@@c@DmBFcA@iAFoAAoBHi@?IKBk@EoB@WCs@DaADOLQPGpBKJBTEl@?dCE|AIFOEWC_A?i@DMLOJDbAEHG?KGSAcAIq@@MAy@?i@CQ@a@E{AEEOHy@Ai@DSGkAJ}AFYAyBDuBJ_AOiFP]Ee@Bq@AWD_@CgAFSHk@A}AFg@Mi@CKOi@c@o@Ww@BWEGBe@?{@Dg@IiB@_@Dg@JEACID[AQMSAOGOMOGCi@mAa@g@iAw@wMFQDiA?s@HWGq@@[KS@[Io@BEMBSCcBGKKHMPSAs@@s@Hk@@GJALBJAx@B~@GLG@_@Fa@Bq@Es@QsAQg@Bi@GgARW@[NWZAHILM`@Kh@CX[x@q@`AeA`@}@BWNIJCJF^@n@CRD\\?FHt@Vt@\\b@T`@?FIRm@v@OL[No@N_@AcBFm@F}@?]DiB?_@LCH@NFH@PCPBhAATEJOCe@@]HMCcAHqBJi@Ac@BKHAXDb@AZHnAAFB|@ARDZCf@@RBDCh@BX?dABn@?x@Bx@JFJE~@@b@EZBx@GFPGf@B`@@rAKRWNOBOJo@Bg@HuEHYKOOM]E}@A_BEUAqBCa@@s@GYBQCaA?aBEs@AsA?gBGQKAULUCi@Fs@@o@JCJ?HFJ@NAzBDd@AF@\\Ab@@FBl@?nA@DAf@BXC|@DZAd@Bb@AHB`@@xACRg@|Ak@z@@RHLBPAJDb@?xAA\\SNWFCHAXQLGPCb@KR@|@GP', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.11700741574168, -85.09983630850911]","[41.11701110377908, -85.10038347914815]",,3.754,6.068,FALSE,FALSE,FALSE,248.5,232,13233122101,13233122101,DB3CF4E0-5D5C-4506-A4A7-E774DA266BF6-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",20 x 400m  ~40 sec. rest,8046.7,1517,1517,0,Run,Run,3,12399285967,2024-09-13T11:50:51Z,2024-09-13T11:50:51Z,(GMT+00:00) GMT,0,,,,0,2,0,1,0,"{'id': 'a12399285967', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g19351325,[],5.304,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",CD,3225.4,1107,1416,0,Run,Run,0,Strava App,12399487314,2024-09-13T12:45:19Z,2024-09-13T08:45:19Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,0,0,4,0,"{'id': 'a12399487314', 'summary_polyline': 'emazF|dmfOHEJUFCHO?e@ESIOUEIEc@Mi@WKKa@SKISKEGYOKIKCQQWIk@_@E?KGYWSGSQSGSOKAs@k@[Ma@WMEI?]WMAQQOGEEQEOIGIuAg@IG]KQOKAUMMAk@So@OKAAEKEK@WOUGK?CEe@KIGE@WCIEo@K}@Wu@MAK?SAIB]AIB[AEKEM?IEKCYASKQFQGU@c@KK?SDK?GFGASDEJI?G@EFE@IGa@TM?AEKHCZCHEB_AECAEKEAUNIEG?IBGCQBOC]BWEIBK@CCU?i@EO@SGM?_AIMEO?GGaA[GUUHMKE@?BD@y@[r@X^FlAh@VFd@@bBTHC\\FfAAj@@JBVEj@@b@BLAP@RDLE~@Dh@AZB`@?FBNAVFV?LDDCN@LFH?RH^BXLj@LL@dAX^DLF^HF?NH\\FLFVDLHd@~@\\\\nAf@d@L\\LLJH@x@h@FBD?HHf@VJHNBz@j@XHNND?p@^FFZLFFH@HDh@\\PFNNPFPLB?~@n@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.1372799705714, -85.10640721768141]","[41.13782973960042, -85.10621502064168]",,2.914,4.426,FALSE,FALSE,FALSE,233.9,232.1,13219863937,13219863937,08805B6F-CA79-4BEF-BC94-6B7EA05CF45E-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",WU,3279.9,972,1496,17.3,Run,Run,0,Strava App,12398843375,2024-09-13T11:11:06Z,2024-09-13T07:11:06Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,6,0,15,0,"{'id': 'a12398843375', 'summary_polyline': '__bzFrwmfOA@ECAQKAEKPb@AHi@\\YAGBGAQ@MFIHIPAVEX?\\C\\@DE^@DG^@VANBVA\\F`@Vp@LLPHRB\\JFAHFR?TJPBj@X^^RN^h@^|@XbANt@HTHjA@`@Aj@Kt@Qn@Up@a@l@UTc@ZGL_@Z_@d@KRYb@Ur@Id@APBn@Jr@R|@Df@?h@YtA?FDBL?\\X`@RHHRHPPPFh@Vz@VTPD?r@Z^VJB`Ah@b@Lt@`@WKSOuB}@EE]OGGa@QQMa@MKGQEc@W{@_@SQQG[Qo@g@?M@KJM@UF_@AK@OC_@YuACYAg@@k@Ju@LYd@_ANODAl@s@RMb@_@d@s@b@eANy@DyA?i@Gi@Ki@a@{Aa@_AYe@GMIKEA[WSU[QMEE@YKWCCCSAUMe@IW]IUIa@E{@Dk@BaBRcBDMPMb@Ad@M', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.137388767674565, -85.10633764788508]","[41.137619940564036, -85.10644267313182]",,3.374,4.726,FALSE,FALSE,FALSE,243.9,233.6,13219170156,13219170156,3B605241-EF6F-4383-AB61-60B070C2584A-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",Recovery,9869,2968,2968,63.8,Run,Run,0,Strava App,12391431393,2024-09-12T11:49:57Z,2024-09-12T07:49:57Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,1,6,2,3,0,"{'id': 'a12391431393', 'summary_polyline': 'a`_zFlsofOQCe@]KMGUBQAcABQASDO?U?OEUECUm@ECWk@a@g@EMQQOYY_@EMu@}@YOUSGUAWBc@Ns@CSUYQEKDGJAXENB\\?hAFrA?~@FRNJDJRRR\\Tn@FVBd@Ah@CFC\\IZCf@Ml@@FEXAf@EXGpBDTHHhATv@Fr@Rj@FHLJn@PDTAb@H~ABRFxAPv@?~@Hf@?l@`@PD\\Af@OT@VHLJJ@b@K\\SXg@DQJINUPQ`@IR@^EDG@KEOKEa@g@_Ay@OGqBFSEMBOE}@Ca@I}ACUG}BUU?gB[s@Ga@QWSKSAIJcDCWKQIWU]K[eCuD]_@_@SWUCa@PiBCQCE[SSLENCJ?PCNBl@?p@DtA?l@BTp@x@Zp@Pr@DXCx@OdAC`@Kj@OpBAxABVFJr@R\\BdALjAXJPBb@PFbABrCRt@PjAA`AFVDTLDFZJ^?f@MX@b@VPAr@Y`A_B\\Sb@?ZGNOAIEQSOYa@QGGQFQJw@JI@IEUHIFA\\TVBRJRMj@ENMBKEOMKsAIw@Nc@VILSdAKNkBPyCOIE[?{Fm@gC[o@U][GQ?SDY?w@Dy@?WEOGG_@{@gAeBMMe@u@KKIS]c@o@]MOCSBg@Lw@B[CIOM[EITCv@?nAFfAALBjAbAlAPb@NlAAd@Gt@YxBAVEJAj@CN@FCFAVAt@DXJJZHdBRb@L`@BDFVHHx@EHG@YAhAG^@d@HFAXDl@@V?XHr@JhA@x@HBD@LAX@PBD@d@BLLPr@\\VX@XAd@GLGZE@SEs@De@C]FyA@CEAQPc@PU@IQs@KOKGy@KIGKg@CCQBMLc@FUPSCUJ[Eg@b@o@RO?YSGOG]P{@?GMg@@WRg@LEx@NZK@MOk@s@Gm@OG@QGW?g@O[EYWAU@MAWBMHmBHc@Dq@XqB@a@Ei@S{@a@s@WQUa@A_@Ba@G{@@[C]Ba@As@Le@LINDBDHDFN?\\EFAZG^@d@@FFJl@^b@h@NVPTJTf@l@`A`Bb@bA@RC\\G~B@b@AJ?NCz@EXB\\GdAA`@FRF@d@Wp@GdAFPFfCL|@Bz@L~@@lAPxAHDAJ_@DWBkAAa@KOSDu@EeHi@yBUq@MaAIQG_@WUWEQF}AFKAmAc@eAgAaBS]CKED?P\\P^h@JT\\`@v@dBJPVL', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.12131906673312, -85.11672617867589]","[41.121290903538465, -85.1166136097163]",,3.325,4.505,FALSE,FALSE,FALSE,242.9,232.6,13211213269,13211213269,55E5F2AD-3267-4489-990B-EB690EEBFF4D-activity.fit,FALSE,0,0,FALSE,,,
